,PKMuestreo,FechaMuestreo,IDPiscina,PesoPromedio,KilosAlimento,IDAlimento,PKPiscina,NombrePiscina,pondName,mlResultWeightCv,PkTipAlim,Activo,CodTipAlim,TamAlim,ProtAlim,USDAlim,feed_cost,FechaSiembra,FechaCosecha,FechaCosecha_join,CantidadSembrada,PKCiclo,Hectareas,days_from_last_monitoring,cycle_days,survival_updated_at,Supervivencia,PesoPromedio2,CantidadCosechada,biomass_harvested,VentaUSDReal,CantidadCosechada_cum,biomass_harvested_cum,stocked_minus_harvested,live_animals,live_biomass,cumulative_biomass,cumulative_biomass_diff,cumulative_biomass_diff_2weeks,weekly_fcr,cumulative_feed_2weeks,fcr_2weeks,kg/ha/day,cumulative_fcr,2week_FechaMuestreo,2week_PesoPromedio2,2week_growth_rate,1week_FechaMuestreo,1week_PesoPromedio2,1week_growth_rate,density_ha,density_ha_bin,biomass_ha,NombreProveedor,Codigo,Proceso,Descripcion,Proveedor,Especie,Origen,MnProveedor,VentaUSDReal_cum,feed_cost_cum,ABW,Entero/lb,Cola/lb,Entero/KG,Cola/KG,live_value_entero,live_value_cola,active_profit_entero,active_profit_entero_ha_day,active_profit_cola,active_profit_cola_ha_day
4797,119420,2021-04-12,36,22.9,4325.0,25,36,18,PS-18-IB,0.17610059660189,25,0,"RL ""A""",1.8,35,1.008,4359.6,2021-02-02,2021-04-26,2021-04-26,1850000,4742,15.1,7.0,69,2021-04-12,72.0,22.9,0.0,0.0,0.0,458649.0,8352.0,1391351.0,1001773.0,22941.0,31293.0,2304.0,2755.0,1.877,8525.0,3.094,40.9,1.34,2021-03-29,18.6,2.15,2021-04-05,20.6,2.3,122517.0,<130K,2072.0,TEXCUMAR,VLL,L,Laboratorio,TX,V,L,SP,30525.0,42988.23,22.9,2.21,1.51,4.86,3.33,111493.26000000001,76393.53,99030.03,95.05,63930.299999999996,61.36
4798,141050,2022-10-31,22,22.9,5375.0,42,22,4,PS-4-IB,0.1458039763364994,42,1,SB RL,1.8,35,1.1,5912.500000000001,2022-08-19,2022-11-15,2022-11-15,1722000,5190,12.5,7.0,73,2022-10-31,78.0,22.9,0.0,0.0,0.0,217114.0,3717.0,1504886.0,1173811.0,26880.0,30597.0,3357.0,6067.0,1.601,9650.0,1.591,61.4,1.381,2022-10-17,18.5,2.2,2022-10-24,20.3,2.6,137760.0,130-160k,2448.0,TEXCUMAR,VLL,L,Laboratorio,TX,V,L,SP,9674.0,49307.0,22.9,2.21,1.51,4.86,3.33,130636.8,89510.40000000001,91003.79999999999,99.73,49877.40000000001,54.66
4799,165033,2023-10-02,30,22.9,4400.0,54,30,12,PS-12-IB,0.1596831113651582,54,1,32% 2.5mm,2.5,32,1.07,4708.0,2023-08-18,2023-10-11,2023-10-11,944000,5438,9.0,7.0,45,2023-10-02,81.0,22.9,0.0,0.0,0.0,0.0,0.0,944000.0,764640.0,17510.0,17510.0,1492.0,3059.0,2.949,7975.0,2.607,69.8,1.089,2023-09-18,17.8,2.55,2023-09-25,20.2,2.7,104889.0,<130K,1946.0,GENOMAR,VLL,L,Laboratorio,GENO,V,L,PUNK SP,0.0,21081.5,22.9,2.21,1.51,4.86,3.33,85098.6,58308.3,64017.100000000006,158.07,37226.8,91.92
4800,121084,2021-05-10,29,22.9,2325.0,25,29,11,PS-11-IB,0.23196040543163346,25,0,"RL ""A""",1.8,35,1.008,2343.6,2021-03-24,2021-06-03,2021-06-03,484000,4764,9.3000002,7.0,47,2021-05-10,109.0,22.9,145019.0,3567.0,16331.0,145019.0,3567.0,338981.0,369489.0,8461.0,12028.0,5107.0,2454.0,0.455,4975.0,2.027,35.7,1.301,2021-04-26,21.5,0.7,2021-05-03,22.0,0.9,52043.0,<130K,1293.0,TEXCUMAR,VLL,L,Laboratorio,TX,V,L,SP,16331.0,15775.199999999999,22.9,2.21,1.51,4.86,3.33,41120.46,28175.13,41676.26,95.35,28730.930000000008,65.73
4801,164083,2023-09-18,76,22.9,248.0,54,76,58,PS-58-IB,0.1650521206824336,54,1,32% 2.5mm,2.5,32,1.07,265.36,2023-07-18,2023-09-19,2023-09-19,60000,5411,0.60000002,7.0,62,,77.0,22.9,0.0,0.0,0.0,0.0,0.0,60000.0,46200.0,1058.0,1058.0,18.0,144.0,13.778,504.0,3.5,59.0,1.593,2023-09-04,18.8,2.05,2023-09-11,22.5,0.4,100000.0,<130K,1763.0,TEXCUMAR,VLL,L,Laboratorio,TX,V,L,SP,0.0,1925.51,22.9,2.21,1.51,4.86,3.33,5141.88,3523.14,3216.37,86.46,1597.6299999999999,42.95
4802,123347,2021-07-05,22,22.9,5125.0,37,22,4,PS-4-IB,0.1878628157636507,37,0,2.5 RL,2.5,35,1.028,5268.5,2021-04-29,2021-07-11,2021-07-11,1206000,4802,12.5,7.0,67,2021-07-05,101.0,22.9,0.0,0.0,0.0,377427.0,6318.0,828573.0,836859.0,19164.0,25482.0,1500.0,5185.0,3.417,8975.0,1.731,58.6,1.456,2021-06-21,18.7,2.1,2021-06-28,20.9,2.0,96480.0,<130K,2039.0,TEXCUMAR,VLL,L,Laboratorio,TX,V,L,SP,29390.0,38470.1664,22.9,2.21,1.51,4.86,3.33,93137.04000000001,63816.12,84056.8736,100.37,54735.95359999999,65.36
4803,123808,2021-07-19,35,22.9,1925.0,25,35,17,PS-17-IB,0.1653639968164666,25,0,"RL ""A""",1.8,35,1.008,1940.4,2021-04-20,2021-07-22,2021-07-22,681000,4790,5.4000001,7.0,90,2021-07-19,100.0,22.9,0.0,0.0,0.0,334549.0,5655.0,346451.0,346451.0,7934.0,13589.0,783.0,1520.0,2.458,3350.0,2.204,50.9,1.752,2021-07-05,19.6,1.65,2021-07-12,21.5,1.4,126111.0,<130K,2516.0,TEXCUMAR,VLL,L,Laboratorio,TX,V,L,SP,23027.0,24985.61,22.9,2.21,1.51,4.86,3.33,38559.240000000005,26420.22,36600.630000000005,75.31,24461.61,50.33
4804,164382,2023-09-25,43,22.9,6800.0,50,43,25,PS-25-IB,0.1514849915513587,50,1,FERMENTADO,1.8,35,1.18,8024.0,2023-07-25,2023-10-05,2023-10-05,1735650,5422,16.799999,7.0,62,2023-09-25,77.0,22.9,0.0,0.0,0.0,0.0,0.0,1735650.0,1336450.0,30605.0,30605.0,6328.0,7743.0,1.075,12425.0,1.605,57.8,1.218,2023-09-11,17.8,2.55,2023-09-18,19.7,3.2,103313.0,<130K,1822.0,TEXCUMAR,VLL,L,Laboratorio,TX,V,L,MAKRO,0.0,43729.75,22.9,2.21,1.51,4.86,3.33,148740.30000000002,101914.65000000001,105010.55000000002,100.82,58184.90000000001,55.86
4805,129221,2021-12-27,29,22.9,3900.0,38,29,11,PS-11-IB,0.1769632428510488,38,0,VERDE,1.8,35,1.0,3900.0,2021-10-06,2022-01-06,2022-01-06,1566000,4942,9.3000002,7.0,82,2021-12-27,75.0,22.9,0.0,0.0,0.0,459677.0,7456.0,1106323.0,829742.0,19001.0,26457.0,1659.0,5302.0,2.351,8400.0,1.584,59.9,1.567,2021-12-13,18.1,2.4,2021-12-20,20.9,2.0,168387.0,>160k,2845.0,TEXCUMAR,VLL,L,Laboratorio,TX,V,L,PUNK SP,25327.0,43400.92,22.9,2.21,1.51,4.86,3.33,92344.86,63273.33,74270.94,97.39,45199.41,59.27
4806,138684,2022-09-19,69,22.97,675.0,42,69,51,PS-51-IB,0.1874091277509021,42,1,SB RL,1.8,35,1.1,742.5000000000001,2022-06-09,2022-09-29,2022-09-29,290000,5149,1.8,7.0,102,2022-09-19,77.0,22.97,0.0,0.0,0.0,65731.0,1147.0,224269.0,172687.0,3967.0,5114.0,-231.0,-147.0,-2.922,1425.0,-9.694,53.6,1.913,2022-09-05,19.3,1.83,2022-09-12,20.57,2.4,161111.0,>160k,2841.0,TEXCUMAR,VLL,L,Laboratorio,TX,V,L,PUNK SP,3832.0,11308.18,22.9,2.21,1.51,4.86,3.33,19279.620000000003,13210.11,11803.440000000002,64.29,5733.93,31.23
4807,154793,2023-05-29,41,22.97,2700.0,50,41,23,PS-23-IB,0.1525566647523649,50,1,FERMENTADO,1.8,35,1.18,3186.0,2023-03-13,2023-06-15,2023-06-15,1208400,5312,11.4,7.0,77,2023-05-29,84.0,22.97,0.0,0.0,0.0,0.0,0.0,1208400.0,1015056.0,23316.0,23316.0,408.0,2344.0,6.618,5500.0,2.346,33.8,1.077,2023-05-15,19.5,1.73,2023-05-22,21.3,1.67,106000.0,<130K,2045.0,TEXCUMAR,VLL,L,Laboratorio,TX,V,L,CORQ,0.0,28892.0,22.9,2.21,1.51,4.86,3.33,113315.76000000001,77642.28,84423.76000000001,96.18,48750.28,55.54
4808,158427,2023-07-24,44,22.98,4125.0,50,44,26,PS-26-IB,0.175212211097039,50,1,FERMENTADO,1.8,35,1.18,4867.5,2023-05-11,2023-07-26,2023-07-26,2205000,5354,14.7,7.0,74,2023-07-24,73.0,22.98,408738.0,8747.0,29563.0,408738.0,8747.0,1796262.0,1311271.0,30133.0,38880.0,4761.0,5568.0,0.866,10000.0,1.796,40.1,1.14,2023-07-10,19.62,1.68,2023-07-17,20.91,2.07,150000.0,130-160k,2645.0,TEXCUMAR,VLL,L,Laboratorio,TX,V,L,PUNK SP,29563.0,54845.0,22.9,2.21,1.51,4.86,3.33,146446.38,100342.89,121164.38,111.38,75060.89,69.0
4809,124339,2021-08-09,64,23.0,2275.0,25,64,46,PS-46-IB,0.1873005843022058,25,0,"RL ""A""",1.8,35,1.008,2293.2,2021-05-19,2021-08-17,2021-08-17,648000,4822,7.1999998,7.0,82,2021-08-09,98.0,23.0,0.0,0.0,0.0,154046.0,2745.0,493954.0,484075.0,11134.0,13879.0,1501.0,2636.0,1.516,4975.0,1.887,45.1,1.761,2021-07-26,18.5,2.25,2021-08-02,19.9,3.1,90000.0,<130K,1928.0,TEXCUMAR,VLL,L,Laboratorio,TX,V,L,ACUTEC,11867.0,25668.64,22.9,2.21,1.51,4.86,3.33,54111.240000000005,37076.22,40309.600000000006,68.28,23274.58,39.42
4810,144744,2023-01-02,67,23.0,2925.0,42,67,49,PS-49-IB,0.1269579443167263,42,1,SB RL,1.8,35,1.1,3217.5000000000005,2022-10-08,2023-01-24,2023-01-24,772920,5218,6.0,7.0,86,2023-01-02,80.0,23.0,0.0,0.0,0.0,0.0,0.0,772920.0,618336.0,14222.0,14222.0,1866.0,2995.0,1.568,5625.0,1.878,69.6,1.426,2022-12-19,17.5,2.75,2022-12-26,19.26,3.74,128820.0,<130K,2370.0,TEXCUMAR,VLL,L,Laboratorio,TX,V,L,SP,0.0,24022.5,22.9,2.21,1.51,4.86,3.33,69118.92,47359.26,45096.42,87.4,23336.760000000002,45.23
4811,160958,2023-08-13,41,23.0,2325.0,50,41,23,PS-23-IB,,50,1,FERMENTADO,1.8,35,1.18,2743.5,2023-06-17,2023-08-13,2023-08-13,1641600,5385,11.4,6.0,57,,82.0,23.0,0.0,0.0,0.0,0.0,0.0,1641600.0,1346112.0,30961.0,30961.0,2154.0,6394.0,1.079,6875.0,1.075,29.1,0.783,2023-07-31,20.5,1.35,2023-08-07,21.4,1.87,144000.0,130-160k,2716.0,TEXCUMAR,VLL,L,Laboratorio,TX,V,L,SP,0.0,29483.08,22.9,2.21,1.51,4.86,3.33,150470.46000000002,103100.13,120987.38000000002,186.19,73617.05,113.29
4812,132710,2022-03-14,27,23.0,3900.0,38,27,9,PS-9-IB,0.2232148021243442,38,0,VERDE,1.8,35,1.0,3900.0,2021-12-22,2022-03-31,2022-03-31,1175000,5009,8.8000002,7.0,82,2022-03-14,85.0,23.0,0.0,0.0,0.0,242518.0,3711.0,932482.0,792610.0,18230.0,21941.0,13.0,1938.0,300.0,7500.0,3.87,63.3,1.634,2022-02-28,19.2,1.9,2022-03-07,22.2,0.8,133523.0,130-160k,2493.0,TEXCUMAR,VLL,L,Laboratorio,TX,V,L,PUNK SP,14258.0,37319.21,22.9,2.21,1.51,4.86,3.33,88597.8,60705.9,65536.59,90.82,37644.689999999995,52.17
4813,136498,2022-07-18,22,23.0,6050.0,42,22,4,PS-4-IB,0.1354700065565371,42,1,SB RL,1.8,35,1.1,6655.000000000001,2022-05-04,2022-08-16,2022-08-16,2085000,5113,12.5,7.0,75,2022-07-18,97.0,23.0,0.0,0.0,0.0,942199.0,15892.0,1142801.0,1108517.0,25496.0,41388.0,2697.0,5633.0,2.243,12600.0,2.237,69.1,1.585,2022-07-04,18.6,2.2,2022-07-11,21.0,2.0,166800.0,>160k,3311.0,TEXCUMAR,VLL,L,Laboratorio,TX,V,L,CORQ,44106.0,73127.0,22.9,2.21,1.51,4.86,3.33,123910.56000000001,84901.68000000001,94889.56,101.22,55880.68000000001,59.61
4814,147220,2023-02-13,31,23.0,4600.0,42,31,13,PS-13-IB,0.1436482030510382,42,1,SB RL,1.8,35,1.1,5060.0,2022-11-25,2023-02-24,2023-02-24,2688000,5256,14.0,7.0,80,,67.0,23.0,260714.0,5475.0,13032.0,556547.0,10800.0,2131453.0,1428074.0,32846.0,43646.0,5304.0,6840.0,0.867,9100.0,1.33,46.9,1.318,2023-01-30,18.8,2.1,2023-02-06,20.6,2.4,192000.0,>160k,3118.0,TEXCUMAR,VLL,L,Laboratorio,TX,V,L,ACUTEC,28075.0,68385.90000000001,22.9,2.21,1.51,4.86,3.33,159631.56,109377.18000000001,119320.65999999999,106.54,69066.27999999998,61.67
4815,134350,2022-05-09,24,23.0,8300.0,42,24,6,PS-6-IB,0.1331888150957569,42,1,SB RL,1.8,35,1.1,9130.0,2022-02-16,2022-05-15,2022-05-15,2703000,5050,15.4,7.0,82,2022-05-09,89.0,23.0,0.0,0.0,0.0,1119387.0,17024.0,1583613.0,1409416.0,32417.0,49441.0,4362.0,6515.0,1.903,15525.0,2.383,77.0,1.443,2022-04-25,18.8,2.1,2022-05-02,20.6,2.4,175519.0,>160k,3210.0,TEXCUMAR,VLL,L,Laboratorio,TX,V,L,ACUTEC,54048.0,82499.81,22.9,2.21,1.51,4.86,3.33,157546.62000000002,107948.61,129094.81000000003,102.23,79496.79999999999,62.95
4816,120584,2021-05-03,64,23.0,2625.0,25,64,46,PS-46-IB,0.2115747289340639,25,0,"RL ""A""",1.8,35,1.008,2646.0,2021-02-10,2021-05-05,2021-05-05,895000,4744,7.1999998,7.0,82,,79.0,23.0,0.0,0.0,0.0,223256.0,3552.0,671744.0,530678.0,12206.0,15758.0,956.0,2442.0,2.746,4750.0,1.945,52.1,1.491,2021-04-19,18.4,2.3,2021-04-26,21.2,1.8,124306.0,<130K,2189.0,TEXCUMAR,VLL,L,Laboratorio,TX,V,L,ACUTEC,12300.0,23816.65,22.9,2.21,1.51,4.86,3.33,59321.16,40645.98,47804.51,80.97,29129.33,49.34
4817,141523,2022-11-07,32,23.0,8100.0,42,32,14,PS-14-IB,0.163883138039862,42,1,SB RL,1.8,35,1.1,8910.0,2022-08-18,2022-11-11,2022-11-11,2291000,5185,17.0,7.0,81,,84.0,23.0,0.0,0.0,0.0,325897.0,5814.0,1965103.0,1650687.0,37966.0,43780.0,3632.0,9217.0,2.23,14800.0,1.606,68.1,1.37,2022-10-24,19.0,2.0,2022-10-31,20.8,2.2,134765.0,130-160k,2575.0,TEXCUMAR,VLL,L,Laboratorio,TX,V,L,ACUTEC,19763.0,69515.5,22.9,2.21,1.51,4.86,3.33,184514.76,126426.78,134762.26,97.87,76674.28,55.68
4818,132875,2022-03-21,29,23.0,2600.0,25,29,11,PS-11-IB,0.187742530590117,25,0,"RL ""A""",1.8,35,1.008,2620.8,2022-01-13,2022-04-08,2022-04-08,1472000,5019,9.3000002,7.0,67,2022-03-21,74.0,23.0,0.0,0.0,0.0,237276.0,3144.0,1234724.0,913696.0,21015.0,24159.0,1121.0,2951.0,2.319,6775.0,2.296,39.9,1.312,2022-03-07,19.0,2.0,2022-03-14,21.2,1.8,158280.0,130-160k,2598.0,PROMARISCO,VLL,L,Laboratorio,PROM,V,L,SP,10765.0,32667.15,22.9,2.21,1.51,4.86,3.33,102132.90000000001,69979.95,80230.75,128.76,48077.799999999996,77.16
4819,134020,2022-04-25,42,23.0,11250.0,42,42,24,PS-24-IB,0.1402574183677504,42,1,SB RL,1.8,35,1.1,12375.000000000002,2022-02-11,2022-04-27,2022-04-27,4381000,5047,28.4,7.0,73,2022-04-25,68.0,23.0,0.0,0.0,0.0,1139194.0,20113.0,3241806.0,2204428.0,50702.0,70815.0,5771.0,7105.0,1.949,19900.0,2.801,56.6,1.301,2022-04-11,19.0,2.0,2022-04-18,21.0,2.0,154261.0,130-160k,2493.0,TEXCUMAR,VLL,L,Laboratorio,TX,V,L,SP,72076.0,101147.23000000001,22.9,2.21,1.51,4.86,3.33,246411.72000000003,168837.66,217340.49000000002,104.83,139766.43,67.42
4820,160342,2023-08-07,31,23.0,6650.0,50,31,13,PS-13-IB,0.1778887880702337,50,1,FERMENTADO,1.8,35,1.18,7847.0,2023-06-09,2023-08-11,2023-08-11,2012000,5378,14.0,7.0,59,2023-08-07,65.0,23.0,0.0,0.0,0.0,0.0,0.0,2012000.0,1307800.0,30079.0,30079.0,-101.0,-181.0,-65.842,12775.0,-70.58,67.9,1.227,2023-07-24,18.8,2.1,2023-07-31,20.0,3.0,143714.0,130-160k,2148.0,TEXCUMAR,VLL,L,Laboratorio,TX,V,L,SANLAB,0.0,45021.94,22.9,2.21,1.51,4.86,3.33,146183.94,100163.07,101162.0,122.47,55141.130000000005,66.76
4821,135424,2022-06-13,27,23.0,5500.0,42,27,9,PS-9-IB,0.1590926840732998,42,1,SB RL,1.8,35,1.1,6050.000000000001,2022-04-05,2022-07-05,2022-07-05,1436000,5096,8.8000002,7.0,69,2022-06-20,75.0,23.0,153710.0,3309.0,11090.0,153710.0,3309.0,1282290.0,961718.0,22120.0,25429.0,2740.0,5899.0,2.007,10100.0,1.712,89.3,1.574,2022-05-30,17.0,3.0,2022-06-06,20.0,3.0,163182.0,>160k,2890.0,BIOGEMAR,VLL,L,Laboratorio,BIOG,V,L,SP,11090.0,45284.3,22.9,2.21,1.51,4.86,3.33,107503.20000000001,73659.6,73308.90000000001,120.73,39465.3,65.0
4822,144268,2022-12-26,45,23.0,1700.0,42,45,27,PS-27-IB,0.1269151199362075,42,1,SB RL,1.8,35,1.1,1870.0000000000002,2022-10-10,2023-01-23,2023-01-23,533520,5222,3.5999999,7.0,77,2022-12-26,72.0,23.0,0.0,0.0,0.0,0.0,0.0,533520.0,384134.0,8835.0,8835.0,1152.0,2471.0,1.476,3175.0,1.285,67.5,1.126,2022-12-12,16.8,3.1,2022-12-19,20.0,3.0,148200.0,130-160k,2454.0,TEXCUMAR,VLL,L,Laboratorio,TX,V,L,SP,0.0,12089.0,22.9,2.21,1.51,4.86,3.33,42938.100000000006,29420.55,30849.100000000006,111.29,17331.55,62.52
4823,129212,2021-12-27,20,23.0,2550.0,25,20,2,PS-2-IB,0.176487059851825,25,0,"RL ""A""",1.8,35,1.008,2570.4,2021-10-05,2022-01-03,2022-01-03,774000,4941,5.9000001,7.0,83,2021-12-27,83.0,23.0,0.0,0.0,0.0,135261.0,2523.0,638739.0,530153.0,12194.0,14717.0,1114.0,2068.0,2.289,5425.0,2.623,61.7,1.631,2021-12-13,19.1,1.95,2021-12-20,20.9,2.1,131186.0,130-160k,2494.0,TEXCUMAR,VLL,L,Laboratorio,TX,V,L,PUNK SP,8357.0,25253.71,22.9,2.21,1.51,4.86,3.33,59262.840000000004,40606.020000000004,42366.13,86.51,23709.310000000005,48.42
4824,123349,2021-07-05,24,23.0,5300.0,37,24,6,PS-6-IB,0.1841768741595711,37,0,2.5 RL,2.5,35,1.028,5448.400000000001,2021-04-15,2021-07-24,2021-07-24,1792000,4784,15.4,7.0,81,2021-07-05,92.0,23.0,0.0,0.0,0.0,639301.0,8784.0,1152699.0,1060483.0,24391.0,33175.0,1420.0,4021.0,3.732,9100.0,2.263,49.2,1.566,2021-06-21,18.8,2.1,2021-06-28,21.2,1.8,116364.0,<130K,2154.0,TEXCUMAR,VLL,L,Laboratorio,TX,V,L,MG,31481.0,54712.39,22.9,2.21,1.51,4.86,3.33,118540.26000000001,81222.03,95308.87000000001,76.41,57990.64,46.49
4825,123370,2021-07-05,45,23.0,1825.0,6,45,27,PS-27-IB,0.1491265608303363,6,0,RL (B4) ROJOS,1.8,35,1.03,1879.75,2021-04-14,2021-07-08,2021-07-08,415000,4781,3.5999999,7.0,82,2021-07-05,97.0,23.0,0.0,0.0,0.0,96356.0,1375.0,318644.0,309085.0,7109.0,8484.0,773.0,1418.0,2.361,3200.0,2.257,72.4,1.703,2021-06-21,18.8,2.1,2021-06-28,20.5,2.5,115278.0,<130K,2357.0,TEXCUMAR,VLL,L,Laboratorio,TX,V,L,MG,4325.0,15226.57,22.9,2.21,1.51,4.86,3.33,34549.740000000005,23672.97,23648.170000000006,80.11,12771.400000000001,43.26
4826,154782,2023-05-29,30,23.0,3175.0,50,30,12,PS-12-IB,0.141172528497543,50,1,FERMENTADO,1.8,35,1.18,3746.5,2023-03-22,2023-06-03,2023-06-03,1403000,5324,9.0,7.0,68,2023-05-29,72.0,23.0,0.0,0.0,0.0,259598.0,5166.0,1143402.0,823249.0,18935.0,24101.0,1098.0,3856.0,2.892,6850.0,1.776,50.4,1.353,2023-05-15,18.5,2.25,2023-05-22,20.8,2.2,155889.0,130-160k,2678.0,TEXCUMAR,VLL,L,Laboratorio,TX,V,L,SANLAB,12712.0,37610.0,22.9,2.21,1.51,4.86,3.33,92024.1,63053.55,67126.1,109.68,38155.55,62.35
4827,128100,2021-11-22,27,23.0,3800.0,25,27,9,PS-9-IB,0.203957735703732,25,0,"RL ""A""",1.8,35,1.008,3830.4,2021-09-10,2021-12-18,2021-12-18,974000,4920,8.8000002,7.0,73,2021-11-22,78.0,23.0,0.0,0.0,0.0,0.0,0.0,974000.0,759720.0,17474.0,17474.0,721.0,2169.0,5.27,7800.0,3.596,61.7,1.529,2021-11-08,19.4,1.8,2021-11-15,21.5,1.5,110682.0,<130K,1986.0,TEXCUMAR,VLL,L,Laboratorio,TX,V,L,P&A,0.0,28035.45,22.9,2.21,1.51,4.86,3.33,84923.64,58188.42,56888.19,88.56,30152.969999999998,46.94
4828,128544,2021-12-06,40,23.0,4275.0,38,40,22,PS-22-IB,0.1416589568928604,38,0,VERDE,1.8,35,1.0,4275.0,2021-09-17,2021-12-17,2021-12-17,1418000,4927,12.4,7.0,80,2021-12-06,66.0,23.0,0.0,0.0,0.0,0.0,0.0,1418000.0,935880.0,21525.0,21525.0,1174.0,4305.0,3.641,9475.0,2.201,49.3,1.893,2021-11-22,17.6,2.7,2021-11-29,20.8,2.2,114355.0,<130K,1736.0,TEXCUMAR,VLL,L,Laboratorio,TX,V,L,PUNK SP,0.0,43205.68,22.9,2.21,1.51,4.86,3.33,104611.5,71678.25,61405.82,61.9,28472.57,28.7
4829,118437,2021-03-22,31,23.0,4225.0,25,31,13,PS-13-IB,0.21228297303449517,25,0,"RL ""A""",1.8,35,1.008,4258.8,2021-01-03,2021-03-29,2021-03-29,1581000,4722,14.0,7.0,78,2021-03-22,75.0,23.0,0.0,0.0,0.0,301656.0,5101.0,1279344.0,959508.0,22069.0,27170.0,2303.0,2009.0,1.835,8100.0,4.032,43.1,1.403,2021-03-08,19.6,1.7,2021-03-15,20.6,2.4,112929.0,<130K,1941.0,TEXCUMAR,VLL,L,Laboratorio,TX,V,L,MG,17289.0,38112.79,22.9,2.21,1.51,4.86,3.33,107255.34000000001,73489.77,86431.55000000002,79.15,52665.98,48.23
4830,147857,2023-02-20,30,23.1,3000.0,42,30,12,PS-12-IB,0.164276379021332,42,1,SB RL,1.8,35,1.1,3300.0000000000005,2022-11-24,2023-03-03,2023-03-03,1346000,5254,9.0,7.0,88,2023-02-27,72.0,23.1,0.0,0.0,0.0,193000.0,3667.0,1153000.0,830160.0,19177.0,22844.0,1744.0,5069.0,1.72,5650.0,1.115,47.6,1.576,2023-02-06,18.6,2.25,2023-02-13,21.0,2.1,149556.0,130-160k,2538.0,TEXCUMAR,VLL,L,Laboratorio,TX,V,L,ACUTEC,12169.0,42312.0,22.9,2.21,1.51,4.86,3.33,93200.22,63859.41,63057.22,79.62,33716.41,42.57
4831,121502,2021-05-17,20,23.1,2075.0,25,20,2,PS-2-IB,0.2667929936546918,25,0,"RL ""A""",1.8,35,1.008,2091.6,2021-02-24,2021-06-07,2021-06-07,450000,4760,5.9000001,7.0,82,2021-05-17,103.0,23.1,80574.0,1996.0,9355.0,80574.0,1996.0,369426.0,380509.0,8790.0,10786.0,864.0,1304.0,2.402,4325.0,3.317,50.2,1.694,2021-05-03,21.5,0.8,2021-05-10,22.5,0.6,76271.0,<130K,1828.0,TEXCUMAR,VLL,L,Laboratorio,TX,V,L,SP,9355.0,19024.38,22.9,2.21,1.51,4.86,3.33,42719.4,29270.7,33050.020000000004,68.31,19601.319999999996,40.52
4832,129211,2021-12-27,19,23.1,2850.0,38,19,1,PS-1-IB,0.1616968613602345,38,0,VERDE,1.8,35,1.0,2850.0,2021-10-05,2022-01-05,2022-01-05,825000,4940,6.5,7.0,83,2021-12-27,85.0,23.1,0.0,0.0,0.0,125348.0,2250.0,699652.0,594704.0,13738.0,15988.0,1102.0,2366.0,2.586,6125.0,2.589,62.6,1.692,2021-12-13,18.9,2.1,2021-12-20,21.0,2.1,126923.0,<130K,2460.0,TEXCUMAR,VLL,L,Laboratorio,TX,V,L,PUNK SP,7540.0,28256.17,22.9,2.21,1.51,4.86,3.33,66766.68000000001,45747.54,46050.51000000001,85.36,25031.370000000003,46.4
4833,136208,2022-07-04,20,23.1,3350.0,42,20,2,PS-2-IB,0.1500556591214503,42,1,SB RL,1.8,35,1.1,3685.0000000000005,2022-04-13,2022-07-16,2022-07-16,936000,5102,5.9000001,7.0,82,2022-07-11,102.0,23.1,0.0,0.0,0.0,407198.0,6813.0,528802.0,539378.0,12460.0,19273.0,1749.0,3405.0,1.915,6050.0,1.777,81.1,1.625,2022-06-20,18.9,2.1,2022-06-27,21.1,2.0,158644.0,130-160k,3267.0,TEXCUMAR,VLL,L,Laboratorio,TX,V,L,SP,19591.0,35851.9,22.9,2.21,1.51,4.86,3.33,60555.600000000006,41491.8,44294.700000000004,91.56,25230.9,52.15
4834,146953,2023-02-06,28,23.1,2075.0,42,28,10,PS-10-IB,0.1571762490943187,42,1,SB RL,1.8,35,1.1,2282.5,2022-11-15,2023-02-21,2023-02-21,1061000,5245,7.4000001,7.0,83,2023-02-06,60.0,23.1,0.0,0.0,0.0,0.0,0.0,1061000.0,636600.0,14705.0,14705.0,668.0,-96.0,3.106,4225.0,-44.01,40.1,1.724,2023-01-23,18.6,2.25,2023-01-30,21.0,2.1,143378.0,130-160k,1987.0,TEXCUMAR,VLL,L,Laboratorio,TX,V,L,SP,0.0,29325.0,22.9,2.21,1.51,4.86,3.33,71466.3,48967.65,42141.3,68.61,19642.65,31.98
4835,146954,2023-02-06,29,23.1,2400.0,42,29,11,PS-11-IB,0.145513554307297,42,1,SB RL,1.8,35,1.1,2640.0,2022-11-15,2023-02-20,2023-02-20,1360000,5246,9.3000002,7.0,83,2023-02-06,67.0,23.1,0.0,0.0,0.0,180162.0,3333.0,1179838.0,790491.0,18260.0,21593.0,999.0,3440.0,2.402,5575.0,1.621,36.9,1.429,2023-01-23,18.8,2.15,2023-01-30,20.9,2.2,146237.0,130-160k,2322.0,TEXCUMAR,VLL,L,Laboratorio,TX,V,L,SP,10108.0,35743.0,22.9,2.21,1.51,4.86,3.33,88743.6,60805.8,63108.600000000006,81.76,35170.8,45.56
